League,Season,Team,EpisodeID,EpisodeSignal,StartMatch,EndMatch,Length,MeanSignal,PeakSignal
Super-Lig,2122,Rizespor,7.0,positive,30,30,1,7.518953370536879,7.518953370536879
Super-Lig,2122,Rizespor,8.0,negative,37,37,1,-1.4776512003796838,-1.4776512003796838
Super-Lig,2122,Sivasspor,1.0,positive,4,4,1,2.326566858231325,2.326566858231325
Super-Lig,2122,Sivasspor,2.0,positive,6,6,1,3.180094247476721,3.180094247476721
Super-Lig,2122,Sivasspor,3.0,negative,8,8,1,-1.4245332749062483,-1.4245332749062483
Super-Lig,2122,Sivasspor,4.0,positive,11,11,1,4.055540873424833,4.055540873424833
Super-Lig,2122,Sivasspor,5.0,negative,13,13,1,-1.397580768995835,-1.397580768995835
Super-Lig,2122,Sivasspor,6.0,positive,14,15,2,3.1577465481634786,4.943693191704829
Super-Lig,2122,Sivasspor,7.0,negative,18,19,2,-41.98169351647569,-82.58888872329695
Super-Lig,2122,Sivasspor,8.0,positive,20,20,1,1.3406227560547377,1.3406227560547377
Super-Lig,2122,Sivasspor,9.0,negative,24,24,1,-1.8424524195339285,-1.8424524195339285
Super-Lig,2122,Sivasspor,10.0,positive,25,25,1,3.724535058861851,3.724535058861851
Super-Lig,2122,Sivasspor,11.0,positive,29,29,1,19.26224331776139,19.26224331776139
Super-Lig,2122,Sivasspor,12.0,negative,32,32,1,-2.0962833931377918,-2.0962833931377918
Super-Lig,2122,Sivasspor,13.0,positive,34,35,2,2.1021519334047296,2.6862158942111174
Super-Lig,2122,Sivasspor,14.0,negative,36,36,1,-2.181227595523122,-2.181227595523122
Super-Lig,2122,Trabzonspor,1.0,negative,4,4,1,-7.910133670603404,-7.910133670603404
Super-Lig,2122,Trabzonspor,2.0,positive,8,9,2,1.365955318772039,1.399742298273672
Super-Lig,2122,Trabzonspor,3.0,negative,11,11,1,-5.272627148453393,-5.272627148453393
Super-Lig,2122,Trabzonspor,4.0,positive,12,12,1,2.075107863108833,2.075107863108833
Super-Lig,2122,Trabzonspor,5.0,negative,16,16,1,-15.427054411681995,-15.427054411681995
Super-Lig,2122,Trabzonspor,6.0,negative,22,22,1,-1.253653217693412,-1.253653217693412
Super-Lig,2122,Trabzonspor,7.0,positive,23,23,1,2.5297601020414158,2.5297601020414158
Super-Lig,2122,Trabzonspor,8.0,negative,27,28,2,-2.4163237266501287,-3.324166661057033
Super-Lig,2122,Trabzonspor,9.0,negative,30,30,1,-3.7519982794814126,-3.7519982794814126
Super-Lig,2122,Trabzonspor,10.0,positive,34,34,1,7.933316535053071,7.933316535053071
Super-Lig,2122,Yeni Malatyaspor,1.0,negative,5,5,1,-1.8671850477744494,-1.8671850477744494
Super-Lig,2122,Yeni Malatyaspor,2.0,positive,9,9,1,18.51008431861452,18.51008431861452
Super-Lig,2122,Yeni Malatyaspor,3.0,positive,14,15,2,4.536043678213003,7.736059809997019
Super-Lig,2122,Yeni Malatyaspor,4.0,negative,16,16,1,-2.114596717033431,-2.114596717033431
Super-Lig,2122,Yeni Malatyaspor,5.0,negative,21,21,1,-28.26763918575859,-28.26763918575859
Super-Lig,2122,Yeni Malatyaspor,6.0,positive,22,22,1,2.64353502503175,2.64353502503175
Super-Lig,2122,Yeni Malatyaspor,7.0,positive,26,26,1,5.127394462098166,5.127394462098166
Super-Lig,2122,Yeni Malatyaspor,8.0,positive,28,28,1,4.0444921617780505,4.0444921617780505
Super-Lig,2122,Yeni Malatyaspor,9.0,positive,33,33,1,1.575629024833952,1.575629024833952
Super-Lig,2122,Yeni Malatyaspor,10.0,positive,35,35,1,1.404205879089888,1.404205879089888
Super-Lig,2122,Yeni Malatyaspor,11.0,negative,36,36,1,-2.5032603313644737,-2.5032603313644737
Super-Lig,2223,Ad. Demirspor,1.0,positive,6,6,1,2.049397504538182,2.049397504538182
Super-Lig,2223,Ad. Demirspor,2.0,negative,9,9,1,-1.3813586858584876,-1.3813586858584876
Super-Lig,2223,Ad. Demirspor,3.0,positive,14,14,1,21.541284392570617,21.541284392570617
Super-Lig,2223,Ad. Demirspor,4.0,negative,17,17,1,-1.311146309738893,-1.311146309738893
Super-Lig,2223,Ad. Demirspor,5.0,positive,18,18,1,1.6847745461786148,1.6847745461786148
Super-Lig,2223,Ad. Demirspor,6.0,negative,33,33,1,-11.39838212042729,-11.39838212042729
Super-Lig,2223,Ad. Demirspor,7.0,negative,35,35,1,-1.6844547020900569,-1.6844547020900569
Super-Lig,2223,Alanyaspor,1.0,negative,4,4,1,-2.2865085360367026,-2.2865085360367026
Super-Lig,2223,Alanyaspor,2.0,positive,6,6,1,2.1337904029091947,2.1337904029091947
Super-Lig,2223,Alanyaspor,3.0,negative,9,9,1,-1.3271118659124201,-1.3271118659124201
Super-Lig,2223,Alanyaspor,4.0,positive,10,10,1,5.3809535061545475,5.3809535061545475
Super-Lig,2223,Alanyaspor,5.0,negative,13,13,1,-4.538659226281507,-4.538659226281507
Super-Lig,2223,Alanyaspor,6.0,positive,16,16,1,2.4652591537019637,2.4652591537019637
Super-Lig,2223,Alanyaspor,7.0,negative,17,17,1,-2.0749377881446596,-2.0749377881446596
Super-Lig,2223,Alanyaspor,8.0,positive,18,18,1,1.3511282264871696,1.3511282264871696
Super-Lig,2223,Alanyaspor,9.0,positive,23,23,1,5.764360325609756,5.764360325609756
Super-Lig,2223,Alanyaspor,10.0,positive,34,34,1,1.6263829317837675,1.6263829317837675
Super-Lig,2223,Ankaragucu,1.0,positive,6,6,1,16.19120468415573,16.19120468415573
Super-Lig,2223,Ankaragucu,2.0,positive,8,8,1,1.283685939642037,1.283685939642037
Super-Lig,2223,Ankaragucu,3.0,positive,14,14,1,1.883463325616798,1.883463325616798
Super-Lig,2223,Ankaragucu,4.0,negative,15,15,1,-1.844402632087936,-1.844402632087936
Super-Lig,2223,Ankaragucu,5.0,positive,19,19,1,1.6493100601990032,1.6493100601990032
Super-Lig,2223,Ankaragucu,6.0,negative,20,20,1,-1.6484273124717856,-1.6484273124717856
Super-Lig,2223,Ankaragucu,7.0,positive,23,23,1,4.614873397462241,4.614873397462241
Super-Lig,2223,Ankaragucu,8.0,positive,33,33,1,7.976552588771611,7.976552588771611
Super-Lig,2223,Ankaragucu,9.0,negative,36,36,1,-1.631486851307748,-1.631486851307748
Super-Lig,2223,Antalyaspor,1.0,negative,5,5,1,-1.5367681236781532,-1.5367681236781532
Super-Lig,2223,Antalyaspor,2.0,positive,8,8,1,3.3383845410372306,3.3383845410372306
Super-Lig,2223,Antalyaspor,3.0,positive,10,11,2,2.897976811975596,3.983405093021125
Super-Lig,2223,Antalyaspor,4.0,negative,13,13,1,-6.8926667129762125,-6.8926667129762125
Super-Lig,2223,Antalyaspor,5.0,positive,16,16,1,1.7731190377099986,1.7731190377099986
Super-Lig,2223,Antalyaspor,6.0,positive,19,19,1,11.41139346390521,11.41139346390521
Super-Lig,2223,Antalyaspor,7.0,negative,23,23,1,-1.4006047418265986,-1.4006047418265986
Super-Lig,2223,Antalyaspor,8.0,negative,29,29,1,-1.975835548159952,-1.975835548159952
Super-Lig,2223,Antalyaspor,9.0,positive,30,30,1,1.3285884835668178,1.3285884835668178
Super-Lig,2223,Besiktas,1.0,negative,6,6,1,-26.54144257265486,-26.54144257265486
Super-Lig,2223,Besiktas,2.0,positive,9,9,1,3.820345273844791,3.820345273844791
Super-Lig,2223,Besiktas,3.0,negative,11,11,1,-2.0265041701543867,-2.0265041701543867
Super-Lig,2223,Besiktas,4.0,positive,15,15,1,1.758960969855986,1.758960969855986
Super-Lig,2223,Besiktas,5.0,negative,19,21,3,-3.3152594629798564,-6.473317820183106
Super-Lig,2223,Besiktas,6.0,positive,23,24,2,3.6016625026775664,5.650511143458915
Super-Lig,2223,Besiktas,7.0,positive,26,26,1,2.0213803890689883,2.0213803890689883
Super-Lig,2223,Besiktas,8.0,negative,28,28,1,-1.8149107023166526,-1.8149107023166526
Super-Lig,2223,Buyuksehyr,1.0,positive,5,5,1,1.4172134445622961,1.4172134445622961
Super-Lig,2223,Buyuksehyr,2.0,negative,6,6,1,-5.215459776054884,-5.215459776054884
Super-Lig,2223,Buyuksehyr,3.0,negative,8,8,1,-1.7650533998270734,-1.7650533998270734
Super-Lig,2223,Buyuksehyr,4.0,positive,14,14,1,1.3320339495939884,1.3320339495939884
Super-Lig,2223,Buyuksehyr,5.0,negative,18,18,1,-1.5708795788266516,-1.5708795788266516
Super-Lig,2223,Buyuksehyr,6.0,negative,21,21,1,-1.5802914323442756,-1.5802914323442756
Super-Lig,2223,Buyuksehyr,7.0,positive,24,25,2,5.621389999406296,7.092466375932589
Super-Lig,2223,Buyuksehyr,8.0,negative,27,27,1,-2.113210836203798,-2.113210836203798
Super-Lig,2223,Buyuksehyr,9.0,positive,29,29,1,3.814943487491875,3.814943487491875
Super-Lig,2223,Fenerbahce,1.0,negative,4,4,1,-1.3630137648422693,-1.3630137648422693
Super-Lig,2223,Fenerbahce,2.0,negative,12,13,2,-7.312606256878109,-12.309644391501537
Super-Lig,2223,Fenerbahce,3.0,positive,16,16,1,1.4602126443323422,1.4602126443323422
Super-Lig,2223,Fenerbahce,4.0,negative,17,17,1,-1.2653965561059013,-1.2653965561059013
Super-Lig,2223,Fenerbahce,5.0,negative,21,21,1,-6.737426762916838,-6.737426762916838
Super-Lig,2223,Fenerbahce,6.0,negative,25,25,1,-17.05362674493063,-17.05362674493063
Super-Lig,2223,Fenerbahce,7.0,negative,29,29,1,-8.86300846268235,-8.86300846268235
Super-Lig,2223,Galatasaray,1.0,negative,8,9,2,-8.437266046730636,-14.328322609980168
Super-Lig,2223,Galatasaray,2.0,positive,11,11,1,3.5772175194210605,3.5772175194210605
Super-Lig,2223,Galatasaray,3.0,negative,14,14,1,-5.545490954408649,-5.545490954408649
Super-Lig,2223,Galatasaray,4.0,positive,17,17,1,3.993064007357862,3.993064007357862
Super-Lig,2223,Galatasaray,5.0,negative,21,21,1,-1.3016422082988564,-1.3016422082988564
Super-Lig,2223,Galatasaray,6.0,positive,22,22,1,3.066967344034941,3.066967344034941
Super-Lig,2223,Galatasaray,7.0,negative,29,29,1,-20.26147385823704,-20.26147385823704
Super-Lig,2223,Galatasaray,8.0,positive,34,35,2,2.5966692124417574,3.0703024196027613
Super-Lig,2223,Gaziantep,1.0,negative,5,6,2,-7.185053610868939,-13.043931986562537
Super-Lig,2223,Gaziantep,2.0,negative,8,8,1,-3.0932941058482553,-3.0932941058482553
Super-Lig,2223,Gaziantep,3.0,positive,9,10,2,5.042041673676275,6.584692309956666
Super-Lig,2223,Gaziantep,4.0,positive,14,14,1,1.4322949680353894,1.4322949680353894
Super-Lig,2223,Gaziantep,5.0,negative,19,19,1,-3.451900385271567,-3.451900385271567
Super-Lig,2223,Gaziantep,6.0,positive,20,20,1,5.700137032347355,5.700137032347355
Super-Lig,2223,Giresunspor,1.0,negative,9,9,1,-1.5002110792924945,-1.5002110792924945
Super-Lig,2223,Giresunspor,2.0,positive,12,13,2,4.897937427423846,7.580370427077275
Super-Lig,2223,Giresunspor,3.0,negative,16,17,2,-1.6180458932757285,-1.7268826102550534
Super-Lig,2223,Giresunspor,4.0,negative,21,22,2,-2.268119109558272,-2.6907088328372626
Super-Lig,2223,Giresunspor,5.0,positive,23,23,1,2.1112891709313066,2.1112891709313066
Super-Lig,2223,Giresunspor,6.0,positive,27,27,1,17.888948563929343,17.888948563929343
Super-Lig,2223,Giresunspor,7.0,positive,31,31,1,4.656041329590889,4.656041329590889
Super-Lig,2223,Hatayspor,1.0,positive,4,4,1,1.964835289744582,1.964835289744582
Super-Lig,2223,Hatayspor,2.0,negative,6,6,1,-1.799152785965112,-1.799152785965112
Super-Lig,2223,Hatayspor,3.0,positive,7,7,1,4.307419356104238,4.307419356104238
Super-Lig,2223,Hatayspor,4.0,positive,19,19,1,13.253584114154588,13.253584114154588
Super-Lig,2223,Istanbulspor,1.0,positive,4,4,1,16.864198919255347,16.864198919255347
Super-Lig,2223,Istanbulspor,2.0,negative,8,8,1,-1.9444883593910736,-1.9444883593910736
Super-Lig,2223,Istanbulspor,3.0,negative,12,13,2,-3.743444558212764,-4.037125741248627
Super-Lig,2223,Istanbulspor,4.0,positive,14,15,2,3.131445750619894,4.622046937061215
Super-Lig,2223,Istanbulspor,5.0,positive,21,21,1,1.3915486716290277,1.3915486716290277
Super-Lig,2223,Istanbulspor,6.0,negative,24,25,2,-4.821023900158385,-7.88904997503157
Super-Lig,2223,Istanbulspor,7.0,positive,27,27,1,7.057354894954577,7.057354894954577
Super-Lig,2223,Karagumruk,1.0,negative,7,7,1,-3.588564525066589,-3.588564525066589
Super-Lig,2223,Karagumruk,2.0,positive,9,9,1,1.821650581236684,1.821650581236684
Super-Lig,2223,Karagumruk,3.0,negative,11,11,1,-1.444237703196412,-1.444237703196412
Super-Lig,2223,Karagumruk,4.0,positive,15,15,1,17.04988260750733,17.04988260750733
Super-Lig,2223,Karagumruk,5.0,positive,21,21,1,14.645085312374315,14.645085312374315
Super-Lig,2223,Karagumruk,6.0,negative,23,23,1,-1.581312493595847,-1.581312493595847
Super-Lig,2223,Kasimpasa,1.0,positive,4,5,2,21.2760691761386,40.79928252874475
Super-Lig,2223,Kasimpasa,2.0,negative,10,11,2,-2.3083323552613817,-3.2341348195376183
Super-Lig,2223,Kasimpasa,3.0,positive,16,16,1,4.08587080898355,4.08587080898355
Super-Lig,2223,Kasimpasa,4.0,positive,20,21,2,3.349951184722296,5.415136449102332
Super-Lig,2223,Kasimpasa,5.0,negative,30,30,1,-1.2511599614155133,-1.2511599614155133
Super-Lig,2223,Kasimpasa,6.0,positive,31,32,2,2.370243604611678,3.1852809219799574
Super-Lig,2223,Kasimpasa,7.0,negative,35,36,2,-3.5024760308477814,-5.558190654801041
Super-Lig,2223,Kayserispor,1.0,positive,4,4,1,1.5432850846988104,1.5432850846988104
Super-Lig,2223,Kayserispor,2.0,positive,6,6,1,1.273593227848057,1.273593227848057
Super-Lig,2223,Kayserispor,3.0,negative,8,8,1,-1.525079230685108,-1.525079230685108
Super-Lig,2223,Kayserispor,4.0,positive,10,10,1,1.285816362263377,1.285816362263377
Super-Lig,2223,Kayserispor,5.0,negative,14,14,1,-2.0527115161319234,-2.0527115161319234
Super-Lig,2223,Kayserispor,6.0,positive,17,18,2,4.332565425553244,7.232600118311622
Super-Lig,2223,Kayserispor,7.0,negative,23,24,2,-6.201064146076952,-11.123949820510147
Super-Lig,2223,Kayserispor,8.0,positive,36,36,1,5.246526340586096,5.246526340586096
Super-Lig,2223,Konyaspor,1.0,positive,4,4,1,1.8229980598559916,1.8229980598559916
Super-Lig,2223,Konyaspor,2.0,negative,6,7,2,-3.2889847262402214,-4.8058683231551536
Super-Lig,2223,Konyaspor,3.0,negative,10,10,1,-1.9667347520589624,-1.9667347520589624
Super-Lig,2223,Konyaspor,4.0,positive,14,14,1,3.6950018947664134,3.6950018947664134
Super-Lig,2223,Konyaspor,5.0,negative,18,19,2,-1.9459567762160508,-2.3348678508156926
Super-Lig,2223,Konyaspor,6.0,negative,21,21,1,-2.434310023300281,-2.434310023300281
Super-Lig,2223,Konyaspor,7.0,positive,22,22,1,1.6652676463541423,1.6652676463541423
Super-Lig,2223,Sivasspor,1.0,negative,6,8,3,-3.7398256738206173,-5.484037379687148
Super-Lig,2223,Sivasspor,2.0,positive,9,9,1,6.911745393518667,6.911745393518667
Super-Lig,2223,Sivasspor,3.0,negative,12,12,1,-1.6902825013209077,-1.6902825013209077
Super-Lig,2223,Sivasspor,4.0,positive,15,15,1,4.720082197162307,4.720082197162307
Super-Lig,2223,Sivasspor,5.0,positive,19,19,1,4.163425856354786,4.163425856354786
Super-Lig,2223,Sivasspor,6.0,negative,24,24,1,-1.3526770547326141,-1.3526770547326141
Super-Lig,2223,Sivasspor,7.0,positive,30,30,1,1.4283041685085867,1.4283041685085867
Super-Lig,2223,Sivasspor,8.0,negative,32,32,1,-1.3270113617763635,-1.3270113617763635
Super-Lig,2223,Sivasspor,9.0,positive,34,35,2,3.0015926688715333,3.0628121145365625
Super-Lig,2223,Trabzonspor,1.0,positive,5,5,1,1.5495034010031505,1.5495034010031505
Super-Lig,2223,Trabzonspor,2.0,positive,14,14,1,2.024520317061249,2.024520317061249
Super-Lig,2223,Trabzonspor,3.0,negative,15,15,1,-1.4845299575266122,-1.4845299575266122
Super-Lig,2223,Trabzonspor,4.0,positive,18,18,1,1.3400317847913579,1.3400317847913579
Super-Lig,2223,Trabzonspor,5.0,negative,20,20,1,-1.3683380785661903,-1.3683380785661903
Super-Lig,2223,Trabzonspor,6.0,positive,31,31,1,4.38541682121708,4.38541682121708
Super-Lig,2223,Trabzonspor,7.0,negative,36,36,1,-4.378163817925505,-4.378163817925505
Super-Lig,2223,Umraniyespor,1.0,positive,6,6,1,5.061352235486384,5.061352235486384
Super-Lig,2223,Umraniyespor,2.0,negative,7,7,1,-1.4213416621447046,-1.4213416621447046
Super-Lig,2223,Umraniyespor,3.0,positive,12,12,1,4.783696966233684,4.783696966233684
Super-Lig,2223,Umraniyespor,4.0,negative,14,14,1,-1.2866056253320368,-1.2866056253320368
Super-Lig,2223,Umraniyespor,5.0,positive,15,15,1,1.447742713856723,1.447742713856723
Super-Lig,2223,Umraniyespor,6.0,negative,18,18,1,-1.744493208096014,-1.744493208096014
Super-Lig,2223,Umraniyespor,7.0,positive,21,21,1,1.285301089678998,1.285301089678998
Super-Lig,2223,Umraniyespor,8.0,negative,28,28,1,-1.5119577512348585,-1.5119577512348585
Super-Lig,2223,Umraniyespor,9.0,positive,31,31,1,10.802785163162163,10.802785163162163
Super-Lig,2324,Ad. Demirspor,1.0,negative,5,5,1,-1.9276861997413304,-1.9276861997413304
Super-Lig,2324,Ad. Demirspor,2.0,positive,6,6,1,1.7656662107873065,1.7656662107873065
Super-Lig,2324,Ad. Demirspor,3.0,negative,9,9,1,-6.811835335323456,-6.811835335323456
Super-Lig,2324,Ad. Demirspor,4.0,negative,14,14,1,-16.032919084024535,-16.032919084024535
Super-Lig,2324,Ad. Demirspor,5.0,positive,17,17,1,2.7977955813835482,2.7977955813835482
Super-Lig,2324,Ad. Demirspor,6.0,negative,19,19,1,-1.5512768805528052,-1.5512768805528052
Super-Lig,2324,Ad. Demirspor,7.0,positive,22,22,1,4.652517027622874,4.652517027622874
Super-Lig,2324,Ad. Demirspor,8.0,negative,23,23,1,-2.07753960826054,-2.07753960826054
Super-Lig,2324,Ad. Demirspor,9.0,positive,26,26,1,3.601107491882977,3.601107491882977
Super-Lig,2324,Ad. Demirspor,10.0,positive,28,28,1,3.1127768417692248,3.1127768417692248
Super-Lig,2324,Ad. Demirspor,11.0,negative,31,31,1,-1.2724536175678989,-1.2724536175678989
Super-Lig,2324,Ad. Demirspor,12.0,positive,35,35,1,5.376630356461724,5.376630356461724
Super-Lig,2324,Ad. Demirspor,13.0,negative,36,36,1,-1.6011938557510847,-1.6011938557510847
Super-Lig,2324,Alanyaspor,1.0,negative,5,5,1,-1.5223334700738793,-1.5223334700738793
Super-Lig,2324,Alanyaspor,2.0,positive,8,8,1,28.50637108115579,28.50637108115579
Super-Lig,2324,Alanyaspor,3.0,positive,13,13,1,3.1323441004685657,3.1323441004685657
Super-Lig,2324,Alanyaspor,4.0,positive,15,16,2,2.526622146754485,3.0729088218823306
Super-Lig,2324,Alanyaspor,5.0,negative,18,19,2,-2.9233539160994546,-4.037662842681942
Super-Lig,2324,Alanyaspor,6.0,positive,21,21,1,3.5950476146514108,3.5950476146514108
Super-Lig,2324,Alanyaspor,7.0,positive,25,25,1,3.0070557387493744,3.0070557387493744
Super-Lig,2324,Alanyaspor,8.0,positive,28,28,1,2.571046510069434,2.571046510069434
Super-Lig,2324,Alanyaspor,9.0,negative,32,32,1,-7.560147971771122,-7.560147971771122
Super-Lig,2324,Alanyaspor,10.0,negative,38,38,1,-7.154910011676734,-7.154910011676734
Super-Lig,2324,Ankaragucu,1.0,positive,5,5,1,6.828799715600901,6.828799715600901
Super-Lig,2324,Ankaragucu,2.0,negative,9,9,1,-1.7661208184497852,-1.7661208184497852
Super-Lig,2324,Ankaragucu,3.0,negative,18,18,1,-5.004009649035473,-5.004009649035473
Super-Lig,2324,Ankaragucu,4.0,positive,19,20,2,3.0498890553840403,3.523970811733531
Super-Lig,2324,Ankaragucu,5.0,negative,23,25,3,-1.3382516534141224,-1.4665756047794667
Super-Lig,2324,Ankaragucu,6.0,positive,30,30,1,73.2336700727584,73.2336700727584
Super-Lig,2324,Ankaragucu,7.0,negative,33,33,1,-2.4058670640559376,-2.4058670640559376
Super-Lig,2324,Ankaragucu,8.0,negative,36,36,1,-1.7777423072516947,-1.7777423072516947
Super-Lig,2324,Ankaragucu,9.0,negative,38,38,1,-1.4612945665791195,-1.4612945665791195
Super-Lig,2324,Antalyaspor,1.0,positive,6,6,1,7.403856409463888,7.403856409463888
Super-Lig,2324,Antalyaspor,2.0,negative,8,9,2,-1.4919373490342815,-1.5686622612967718
Super-Lig,2324,Antalyaspor,3.0,positive,11,11,1,1.3093439398110656,1.3093439398110656
Super-Lig,2324,Antalyaspor,4.0,negative,13,13,1,-11.75397818002634,-11.75397818002634
Super-Lig,2324,Antalyaspor,5.0,positive,19,19,1,13.317984975418272,13.317984975418272
Super-Lig,2324,Antalyaspor,6.0,negative,26,26,1,-1.8642568746704047,-1.8642568746704047
Super-Lig,2324,Antalyaspor,7.0,positive,27,28,2,3.512320984688791,4.967422498537175
Super-Lig,2324,Antalyaspor,8.0,positive,30,30,1,1.8720197862257704,1.8720197862257704
Super-Lig,2324,Antalyaspor,9.0,positive,37,37,1,5.3725606790900295,5.3725606790900295
Super-Lig,2324,Besiktas,1.0,positive,7,7,1,1.7886555447461026,1.7886555447461026
Super-Lig,2324,Besiktas,2.0,negative,11,11,1,-1.7120102331319034,-1.7120102331319034
Super-Lig,2324,Besiktas,3.0,positive,12,12,1,1.2783068014103862,1.2783068014103862
Super-Lig,2324,Besiktas,4.0,negative,15,16,2,-1.4903582861305833,-1.5797999097044813
Super-Lig,2324,Besiktas,5.0,positive,17,17,1,3.727084952268228,3.727084952268228
Super-Lig,2324,Besiktas,6.0,positive,24,24,1,8.192340497376245,8.192340497376245
Super-Lig,2324,Besiktas,7.0,negative,28,29,2,-1.6891856706260362,-1.7259612413421532
Super-Lig,2324,Besiktas,8.0,positive,31,31,1,2.911161679324895,2.911161679324895
Super-Lig,2324,Besiktas,9.0,positive,33,33,1,3.1053589068792604,3.1053589068792604
Super-Lig,2324,Buyuksehyr,1.0,positive,4,4,1,15.920728358133928,15.920728358133928
Super-Lig,2324,Buyuksehyr,2.0,positive,8,8,1,6.038650863999266,6.038650863999266
Super-Lig,2324,Buyuksehyr,3.0,negative,10,10,1,-1.4883963247997847,-1.4883963247997847
Super-Lig,2324,Buyuksehyr,4.0,positive,13,13,1,9.53634043576304,9.53634043576304
